date,vax,SPHM,TH,CC,CD,VAX100,TH100,CC100,CD100,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2020-08-23,NA,51.19,200,57,3,NA,7.204610951008646,0.10578868246691783,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-24,NA,51.19,187,174,1,NA,6.736311239193084,0.3229338727937492,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-25,NA,51.19,180,222,1,NA,6.484149855907781,0.41201907908168,0.8264462809917356,41.66666666666666,7.692307692307692,71.15384615384616,10.256410256410255,18.58974358974359,56.41025641025641,23.717948717948715,19.871794871794872,22.435897435897427,80.76923076923077,6.41025641025641,12.82051282051282,41.66666666666667
2020-08-26,NA,51.19,181,244,2,NA,6.520172910662825,0.45284979863031494,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-27,NA,51.19,181,202,1,NA,6.520172910662825,0.3749002431283755,0.8264462809917356,44.14414414414416,14.285714285714283,44.14414414414414,23.423423423423422,32.432432432432435,76.57657657657657,17.117117117117118,6.306306306306306,21.621621621621628,72.07207207207207,21.62162162162162,6.306306306306306,44.14414414414414
2020-08-28,NA,51.19,179,179,1,NA,6.448126801152737,0.33221358178207533,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-29,NA,51.19,174,131,1,NA,6.268011527377522,0.2431283754941445,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-30,NA,51.19,176,48,3,NA,6.340057636887608,0.08908520628793082,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-31,NA,51.19,153,162,2,NA,5.511527377521614,0.3006625712217665,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,NA,51.19,150,171,3,NA,5.403458213256484,0.3173660474007535,2.479338842975207,32.22222222222223,0,71.11111111111111,7.777777777777778,21.11111111111111,78.88888888888889,10,11.11111111111111,36.66666666666666,71.11111111111111,16.666666666666664,12.222222222222221,32.22222222222222
2020-09-02,NA,51.19,149,213,2,NA,5.367435158501441,0.39531560290269296,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-03,NA,51.19,143,286,2,NA,5.151296829971182,0.5307993541322544,1.6528925619834711,70.94972067039103,4.7244094488189035,69.83240223463687,11.1731843575419,18.994413407821227,79.3296089385475,12.849162011173185,7.82122905027933,12.849162011173185,84.91620111731844,12.849162011173185,2.2346368715083798,70.94972067039106
2020-09-04,NA,51.19,141,262,0,NA,5.079250720461095,0.486256750988289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-05,NA,51.19,142,171,0,NA,5.115273775216139,0.3173660474007535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-06,NA,51.19,143,67,3,NA,5.151296829971182,0.1243481004435701,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-07,NA,51.19,133,185,1,NA,4.79106628242075,0.34334923256806665,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-08,NA,51.19,135,236,1,NA,4.8631123919308354,0.4380022642489932,0.8264462809917356,31.875000000000014,13.725490196078432,56.25,7.5,36.25,72.5,20.625,6.875000000000001,13.749999999999993,65,22.5,12.5,31.874999999999996
2020-09-09,NA,51.19,128,314,2,NA,4.610951008645533,0.5827657244668807,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-10,NA,51.19,128,254,2,NA,4.610951008645533,0.4714092166069672,1.6528925619834711,30.088495575221224,38.23529411764704,46.017699115044245,13.274336283185843,40.707964601769916,70.79646017699115,14.15929203539823,15.04424778761062,11.504424778761056,70.79646017699115,22.123893805309734,7.079646017699115,30.08849557522124
2020-09-11,NA,51.19,127,291,4,NA,4.57492795389049,0.5400790631205805,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-12,NA,51.19,125,206,1,NA,4.502881844380403,0.3823240103190364,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-13,NA,51.19,126,106,2,NA,4.538904899135447,0.19672983055251386,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-14,NA,51.19,139,220,2,NA,5.007204610951009,0.40830719548634953,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,NA,51.19,143,292,1,NA,5.151296829971182,0.5419350049182458,0.8264462809917356,36.30136986301369,0,60.95890410958904,20.54794520547945,18.493150684931507,60.273972602739725,23.28767123287671,16.43835616438356,28.767123287671236,76.02739726027397,15.753424657534246,8.21917808219178,36.3013698630137
2020-09-16,NA,51.19,133,330,2,NA,4.79106628242075,0.6124607932295243,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-17,NA,51.19,140,389,1,NA,5.043227665706052,0.7219613592917726,0.8264462809917356,42.42424242424237,11.22448979591837,58.00865800865801,14.285714285714285,27.705627705627705,75.32467532467533,9.523809523809524,15.151515151515152,11.255411255411257,74.89177489177489,22.07792207792208,3.0303030303030303,42.42424242424242
2020-09-18,NA,51.19,136,437,1,NA,4.899135446685879,0.8110465655797033,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-19,NA,51.19,135,279,1,NA,4.8631123919308354,0.5178077615485979,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-20,NA,51.19,133,133,4,NA,4.79106628242075,0.24684025908947496,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-21,NA,51.19,135,266,2,NA,4.8631123919308354,0.4936805181789499,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-22,NA,51.19,136,438,1,NA,4.899135446685879,0.8129025073773687,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-23,NA,51.19,147,553,0,NA,5.295389048991354,1.0263358141088694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-24,NA,51.19,149,540,1,NA,5.367435158501441,1.0022085707392216,0.8264462809917356,20.512820512820507,18.75,43.58974358974359,28.205128205128204,28.205128205128204,28.205128205128204,38.46153846153847,33.33333333333333,28.20512820512821,71.7948717948718,21.794871794871796,6.41025641025641,20.51282051282051
2020-09-25,NA,51.19,147,630,4,NA,5.295389048991354,1.1692433325290918,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-26,NA,51.19,148,325,2,NA,5.3314121037463975,0.6031810842411982,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-27,NA,51.19,148,167,1,NA,5.3314121037463975,0.3099422802100926,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-28,NA,51.19,146,378,1,NA,5.259365994236311,0.7015459995174551,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-29,NA,51.19,145,613,2,NA,5.2233429394812685,1.1376923219687831,1.6528925619834711,30.813953488372086,0,69.76744186046511,6.976744186046512,23.25581395348837,31.3953488372093,36.04651162790697,32.55813953488372,18.604651162790685,81.97674418604652,13.953488372093023,4.069767441860465,30.813953488372093
2020-09-30,NA,51.19,143,689,4,NA,5.151296829971182,1.2787438985913402,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,NA,51.19,146,633,1,NA,5.259365994236311,1.1748111579220877,0.8264462809917356,21.582733812949613,6.666666666666668,60.431654676258994,8.633093525179856,30.935251798561154,59.71223021582733,9.352517985611511,30.935251798561154,13.669064748201437,79.85611510791367,18.705035971223023,1.4388489208633095,21.58273381294964
2020-10-02,NA,51.19,147,712,3,NA,5.295389048991354,1.3214305599376404,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-03,NA,51.19,146,461,3,NA,5.259365994236311,0.8555891687236689,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-04,NA,51.19,147,156,3,NA,5.295389048991354,0.28952692043577516,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-05,NA,51.19,150,374,2,NA,5.403458213256484,0.6941222323267943,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-06,NA,51.19,153,786,4,NA,5.511527377521614,1.458770252964867,3.3057851239669422,16.260162601626043,10.000000000000002,54.47154471544715,22.76422764227642,22.76422764227642,69.91869918699187,17.88617886178862,12.195121951219512,5.691056910569105,75.60975609756098,21.951219512195124,2.4390243902439024,16.260162601626014
2020-10-07,NA,51.19,172,831,3,NA,6.195965417867435,1.5422876338598022,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-08,NA,51.19,173,834,1,NA,6.231988472622478,1.5478554592527978,0.8264462809917356,43.25396825396824,0,65.07936507936508,16.26984126984127,18.650793650793652,60.71428571428571,18.253968253968253,21.03174603174603,5.158730158730165,82.93650793650794,13.492063492063492,3.571428571428571,43.25396825396825
2020-10-09,NA,51.19,169,783,5,NA,6.087896253602305,1.4532024275718713,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,NA,51.19,170,509,5,NA,6.123919308357348,0.9446743750115996,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-11,NA,51.19,172,161,2,NA,6.195965417867435,0.2988066294241013,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-12,NA,51.19,173,637,3,NA,6.231988472622478,1.1822349251127484,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-13,NA,51.19,170,916,1,NA,6.123919308357348,1.7000426866613465,0.8264462809917356,51.85185185185186,10.71428571428572,60.18518518518518,12.962962962962962,26.851851851851855,74.07407407407408,10.185185185185185,15.74074074074074,12.03703703703704,64.81481481481481,31.48148148148148,3.7037037037037033,51.85185185185185
2020-10-14,NA,51.19,197,968,2,NA,7.096541786743515,1.7965516601399378,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,NA,51.19,195,902,3,NA,7.024495677233429,1.6740595014940332,2.479338842975207,38.84892086330937,27.777777777777786,46.043165467625904,17.26618705035971,36.69064748201439,84.89208633093526,10.79136690647482,4.316546762589928,17.26618705035972,64.02877697841727,25.179856115107913,10.79136690647482,38.84892086330935
2020-10-16,NA,51.19,199,1179,2,NA,7.168587896253602,2.1881553794473008,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-17,NA,51.19,197,697,4,NA,7.096541786743515,1.2935914329726619,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-18,NA,51.19,203,321,1,NA,7.312680115273776,0.5957573170505372,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-19,NA,51.19,204,771,4,NA,7.348703170028818,1.4309311259998887,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-20,NA,51.19,208,1289,4,NA,7.492795389048991,2.3923089771904755,3.3057851239669422,40.47619047619046,3.9215686274509785,61.111111111111114,16.666666666666664,22.22222222222222,74.60317460317461,7.936507936507936,17.46031746031746,16.666666666666668,79.36507936507937,18.253968253968253,2.380952380952381,40.476190476190474
2020-10-21,NA,51.19,269,1571,3,NA,9.69020172910663,2.915684564132069,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-22,NA,51.19,269,1666,9,NA,9.69020172910663,3.0919990349102653,7.43801652892562,30.188679245283023,15.625,52.83018867924528,10.377358490566039,36.79245283018868,74.52830188679245,11.320754716981133,14.150943396226415,6.603773584905656,61.32075471698113,37.735849056603776,0.9433962264150944,30.18867924528302
2020-10-23,NA,51.19,266,1867,7,NA,9.5821325648415,3.4650433362409756,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-24,NA,51.19,274,1477,8,NA,9.870317002881844,2.741226035151538,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-25,NA,51.19,279,514,8,NA,10.05043227665706,0.9539540839999257,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-26,NA,51.19,373,1069,11,NA,13.436599423631124,1.984001781704126,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27,NA,51.19,380,2414,9,NA,13.688760806916425,4.480243499563854,7.43801652892562,30.188679245283023,15.625,52.83018867924528,10.377358490566039,36.79245283018868,74.52830188679245,11.320754716981133,14.150943396226415,6.603773584905656,61.32075471698113,37.735849056603776,0.9433962264150944,30.18867924528302
2020-10-28,NA,51.19,444,3389,9,NA,15.994236311239193,6.289786752287448,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-29,NA,51.19,458,3262,9,NA,16.498559077809798,6.0540821439839645,7.43801652892562,27.490039840637444,10.144927536231897,29.08366533864542,18.725099601593627,52.191235059760956,68.12749003984064,14.741035856573706,17.131474103585656,11.952191235059768,49.800796812749006,44.223107569721115,5.9760956175298805,27.490039840637447
2020-10-30,NA,51.19,460,4056,9,NA,16.570605187319885,7.527699931330154,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,NA,51.19,453,2987,13,NA,16.318443804034583,5.543698149626028,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,NA,51.19,449,1297,22,NA,16.17435158501441,2.407156511571797,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-02,NA,51.19,614,1569,20,NA,22.118155619596543,2.911972680536738,16.528925619834713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-03,NA,51.19,641,3608,20,NA,23.09077809798271,6.696238005976133,16.528925619834713,28.699551569506692,3.125,36.771300448430495,19.730941704035875,43.49775784753363,57.847533632286996,18.385650224215247,23.766816143497756,17.937219730941713,61.43497757847533,37.219730941704036,1.345291479820628,28.699551569506728
2020-11-04,NA,51.19,733,4482,21,NA,26.404899135446687,8.31833113713554,17.355371900826448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-05,NA,51.19,730,4744,22,NA,26.296829971181555,8.804587888123828,18.181818181818183,38.20224719101127,12.74509803921571,48.68913857677903,18.352059925093634,32.958801498127336,60.2996254681648,13.48314606741573,26.217228464419474,14.606741573033716,67.41573033707866,28.83895131086142,3.7453183520599254,38.20224719101123
2020-11-06,NA,51.19,730,4454,25,NA,26.296829971181555,8.266364766800912,20.66115702479339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-07,NA,51.19,731,4451,27,NA,26.332853025936597,8.260796941407918,22.31404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-08,NA,51.19,741,2097,22,NA,26.69308357348703,3.8919099497039777,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-09,NA,51.19,985,3725,35,NA,35.482708933717575,6.913383196302964,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-10,NA,52.98,991,4497,35,NA,35.69884726224784,8.346170264100518,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-11,NA,52.98,1142,5709,27,NA,41.138328530259365,10.59557172287077,22.31404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12,NA,52.98,1153,5564,28,NA,41.53458213256484,10.326460162209312,23.140495867768596,19.86754966887418,0,58.94039735099338,23.178807947019866,17.880794701986755,53.64238410596026,19.205298013245034,27.1523178807947,4.635761589403977,77.48344370860927,13.90728476821192,8.609271523178808,19.867549668874172
2020-11-13,NA,52.98,1161,6730,33,NA,41.82276657060518,12.490488298286966,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-14,NA,52.98,1151,3513,38,NA,41.46253602305475,6.519923535197936,31.40495867768595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-15,NA,52.98,1155,1581,39,NA,41.606628242074926,2.934243982108721,32.231404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-16,NA,52.98,1416,2544,37,NA,51.008645533141205,4.721515933260332,30.57851239669421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-17,NA,52.98,1411,4458,44,NA,50.82853025936599,8.273788533991574,36.36363636363637,29.33333333333335,0,28.666666666666668,26,45.33333333333333,60,26,14.000000000000002,12.666666666666668,53.333333333333336,43.333333333333336,3.3333333333333335,29.333333333333332
2020-11-18,NA,52.98,1582,4961,50,NA,56.98847262247838,9.207327258217182,41.32231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-19,NA,52.98,1587,7609,46,NA,57.1685878962536,14.1218611384347,38.01652892561984,25.666666666666625,6.49350649350649,56.666666666666664,11.333333333333332,32,64.33333333333333,11.333333333333332,24.333333333333336,20.333333333333346,68.33333333333333,29.666666666666668,2,25.666666666666664
2020-11-20,NA,52.98,1618,5458,45,NA,58.285302593659935,10.1297303316568,37.1900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21,NA,52.98,1611,4492,51,NA,58.03314121037464,8.336890555112191,42.14876033057851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22,NA,52.98,1621,2422,59,NA,58.393371757925074,4.495091033945176,48.760330578512395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-23,NA,52.98,1854,3877,55,NA,66.78674351585015,7.195486349548077,45.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-24,NA,57.14,1862,5674,68,NA,67.0749279538905,10.530613759952487,56.19834710743802,31.25,6.666666666666668,28.125,19.791666666666664,52.083333333333336,68.75,17.708333333333336,13.541666666666666,14.583333333333332,64.58333333333334,34.375,1.0416666666666665,31.25
2020-11-25,NA,57.14,1909,6066,69,NA,68.76801152737752,11.258142944637257,57.02479338842975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-26,NA,57.14,1905,6903,60,NA,68.62391930835734,12.81156622928305,49.586776859504134,39.20454545454546,1.4492753623188426,42.61363636363637,11.363636363636363,46.02272727272727,76.13636363636364,11.363636363636363,12.5,13.06818181818181,52.27272727272727,43.18181818181818,4.545454545454546,39.20454545454545
2020-11-27,NA,57.14,1892,6462,65,NA,68.15561959654178,11.993095896512687,53.71900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-28,NA,57.14,1901,3825,50,NA,68.47982708933718,7.098977376069486,41.32231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-29,NA,57.14,1899,2753,50,NA,68.4077809798271,5.109407768972365,41.32231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,NA,55.95,1982,3480,67,NA,71.39769452449568,6.458677455874984,55.371900826446286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,NA,55.95,1991,5819,67,NA,71.72190201729106,10.799725320613945,55.371900826446286,37.09677419354838,0,53.2258064516129,15.32258064516129,31.451612903225808,78.2258064516129,14.516129032258066,7.258064516129033,16.93548387096774,75,25,0,37.096774193548384
2020-12-02,NA,55.95,1981,6547,71,NA,71.36167146974063,12.15085094931423,58.67768595041323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-03,NA,55.95,1985,6986,77,NA,71.50576368876081,12.965609398489264,63.63636363636363,27.131782945736433,0,58.139534883720934,13.178294573643413,28.68217054263566,65.11627906976744,21.705426356589147,13.178294573643413,33.333333333333336,72.09302325581395,21.705426356589147,6.2015503875969,27.131782945736433
2020-12-04,NA,55.95,1944,7338,70,NA,70.02881844380403,13.618900911267422,57.85123966942148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-05,NA,55.95,1945,4864,43,NA,70.06484149855908,9.027300903843656,35.53719008264463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-06,NA,55.95,1969,1803,81,NA,70.92939481268012,3.346263061190401,66.94214876033058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-07,NA,57.14,2079,3782,58,NA,74.89193083573487,7.019171878769883,47.93388429752066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-08,NA,57.14,2090,7446,54,NA,75.28818443804035,13.819342625415269,44.62809917355372,29.6774193548387,6.521739130434784,49.67741935483871,21.29032258064516,29.03225806451613,40.64516129032258,29.677419354838708,29.677419354838708,20.645161290322587,82.58064516129032,17.419354838709676,0,29.677419354838708
2020-12-09,NA,57.14,2198,8398,74,NA,79.17867435158502,15.586199216792561,61.15702479338842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-10,NA,57.14,2191,6693,86,NA,78.9265129682997,12.421818451773351,71.07438016528926,29.096989966555213,11.494252873563212,56.187290969899664,10.033444816053512,33.77926421404682,62.207357859531776,25.418060200668897,12.37458193979933,24.080267558528416,70.903010033444815,27.759197324414714,1.3377926421404682,29.09698996655518
2020-12-11,NA,57.14,2127,7717,89,NA,76.62103746397695,14.322302852582544,73.55371900826447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-12,NA,57.14,2139,6538,68,NA,77.05331412103746,12.134147473135243,56.19834710743802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-13,NA,57.14,2145,3057,71,NA,77.26945244956772,5.673614075462593,58.67768595041323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
